order_number,date,price,quantity,product_id,SKU
6171,02/08/2024,259.00,1,7588862001226,POL-460-M
6171,02/08/2024,329.00,1,7459360309322,LEG-389-M
6171,02/08/2024,269.00,1,7459360440394,TOP-390-G
6171,02/08/2024,329.00,1,7378794774602,LEG-149-M
6171,02/08/2024,269.00,1,7378796511306,TOP-151-M
6171,02/08/2024,289.00,1,7588861083722,SKI-457-M
6171,02/08/2024,259.00,1,7588862951498,POL-461-M
6172,02/08/2024,269.00,1,7254944448586,TOP-136-M
6172,02/08/2024,329.00,1,7254942744650,LEG-133-M
6173,02/08/2024,269.00,1,7459360440394,TOP-390-M
6173,02/08/2024,329.00,1,7459360309322,LEG-389-P
6174,02/08/2024,329.00,1,6856165457994,LEG167
6174,02/08/2024,269.00,1,6856169848906,TOP162
6174,02/08/2024,329.00,1,6978390458442,LEG209
6174,02/08/2024,269.00,1,6978390491210,TOP205
6174,02/08/2024,699.90,1,7237763170378,PUF-126-P
6174,02/08/2024,389.90,1,7420471214154,CAM-384-U
6174,02/08/2024,239.00,1,7484587966538,CRO-404-M
6175,02/08/2024,49.90,1,7414746611786,GHO-171-M
6175,02/08/2024,329.00,1,6856164409418,LEG134
6175,02/08/2024,269.00,1,6856167522378,TOP130
6175,02/08/2024,329.00,1,7378794774602,LEG-149-P
6175,02/08/2024,269.00,1,7378796511306,TOP-151-P
6176,02/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-P
6176,02/08/2024,269.00,1,6910076321866,TOP198
6177,02/08/2024,269.00,1,7378796511306,TOP-151-M
6177,02/08/2024,269.00,1,7505104011338,SHO-449-M
6178,02/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-P
6179,03/08/2024,329.00,1,7254942744650,LEG-133-P
6179,03/08/2024,269.00,1,7254944448586,TOP-136-P
6179,03/08/2024,329.00,1,7254942744650,LEG-133-G
6179,03/08/2024,269.00,1,7254944448586,TOP-136-M
6180,03/08/2024,169.90,1,6756615815242,SHO90
6180,03/08/2024,269.00,1,7495530676298,SHO-433-P
6180,03/08/2024,219.00,1,7420464267338,TAN-370-P
6181,03/08/2024,329.00,1,7497519300682,LEG-440-P
6181,03/08/2024,269.00,1,7497520152650,TOP-442-P
6182,03/08/2024,269.00,1,7378796511306,TOP-151-P
6182,03/08/2024,329.00,1,7378794774602,LEG-149-M
6183,03/08/2024,269.00,1,7001212387402,top-sig-pre-p
6183,03/08/2024,59.90,1,7237760057418,MEI-122-U
6184,03/08/2024,329.00,1,7459360309322,LEG-389-P
6184,03/08/2024,269.00,1,7459360440394,TOP-390-M
6185,03/08/2024,269.00,1,7045804261450,sho-out-pre-m
6185,03/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-P
6185,03/08/2024,269.00,1,7067201044554,top-pur-val-p
6185,03/08/2024,269.00,1,7497520709706,SHO-444-P
6186,03/08/2024,329.00,1,7497519300682,LEG-440-P
6186,03/08/2024,269.00,1,7497520152650,TOP-442-P
6187,03/08/2024,239.00,1,6710308765770,CRO-ESS-BRA-P
6188,03/08/2024,239.00,1,7420470034506,SOH-379-M
6188,03/08/2024,269.00,1,7505103585354,SHO-446-M
6195,04/08/2024,329.00,1,7055529377866,leg-sig-pre-m
6195,04/08/2024,269.00,1,7001212387402,top-sig-pre-m
6195,04/08/2024,59.90,1,7223658512458,mei-clara-bran
6196,04/08/2024,329.00,1,7459360309322,LEG-389-P
6196,04/08/2024,269.00,1,7459360440394,TOP-390-M
6196,04/08/2024,239.00,1,7420470198346,SOH-381-G
6197,04/08/2024,329.00,1,6945991655498,LEG262
6197,04/08/2024,269.00,1,6946026913866,TOP258
6197,04/08/2024,239.00,1,6710308765770,CRO-ESS-BRA-P
6197,04/08/2024,329.00,1,6849920925770,LEG126
6197,04/08/2024,269.00,1,6856167096394,TOP122
6197,04/08/2024,49.90,1,7414746873930,GHO-172-M
6197,04/08/2024,49.90,1,7414746906698,GHO-173-P
6198,04/08/2024,279.00,1,7495530577994,SHO-431-P
6198,04/08/2024,279.00,1,7495529758794,TOP-426-P
6199,04/08/2024,269.00,1,7001211797578,top-sig-azu-p
6199,04/08/2024,329.00,1,7055529803850,leg-sig-azu-p
6200,05/08/2024,329.00,1,6856164671562,LEG143
6200,05/08/2024,269.00,1,6856167948362,TOP138
6201,05/08/2024,329.00,1,7459360309322,LEG-389-G
6202,05/08/2024,369.00,1,7331631071306,LEG-140-M
6202,05/08/2024,289.00,1,7331632840778,TOP-144-P
6203,05/08/2024,589.00,1,7722647289930,JAC-479-P
6203,05/08/2024,219.00,1,7420467478602,TAN-373-G
6204,05/08/2024,359.00,1,7495528874058,LEG-421-P
6204,05/08/2024,279.00,1,7495529758794,TOP-426-P
6205,05/08/2024,329.00,1,7055529377866,leg-sig-pre-p
6205,05/08/2024,269.00,1,7001212387402,top-sig-pre-p
6205,05/08/2024,59.90,1,7223658512458,mei-clara-bran
6206,05/08/2024,279.00,1,7495529726026,TOP-425-M
6206,05/08/2024,279.00,1,7495530446922,SHO-430-M
6207,05/08/2024,329.00,1,6892867649610,LEG176
6207,05/08/2024,269.00,1,6892867747914,TOP180
6207,05/08/2024,359.00,1,7045733744714,leg-bol-pre-p
6207,05/08/2024,269.00,1,7397141217354,TOP-170-P
6207,05/08/2024,359.00,1,7447759945802,LEG-385-P
6207,05/08/2024,269.00,1,6946026979402,TOP250
6207,05/08/2024,299.90,1,7237763694666,CRO-129-P
6207,05/08/2024,349.95,1,7588865704010,MOL-462-P
6208,05/08/2024,359.00,1,7447759945802,LEG-385-P
6208,05/08/2024,269.00,1,6946026979402,TOP250
6209,06/08/2024,329.00,1,7459360309322,LEG-389-M
6210,06/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-M
6210,06/08/2024,219.00,1,7420467019850,TAN-371-P
6210,06/08/2024,329.00,1,7067199897674,leg-pur-val-p
6210,06/08/2024,269.00,1,7067201044554,top-pur-val-m
6210,06/08/2024,269.00,1,7254944579658,TOP-137-M
6210,06/08/2024,329.00,1,7254942941258,LEG-134-P
6210,06/08/2024,59.90,1,7223658512458,mei-clara-bran
6211,06/08/2024,269.00,1,7001211666506,sho-sig-pre-p
6211,06/08/2024,239.00,1,7484587802698,CRO-402-P
6211,06/08/2024,239.00,1,7484587638858,CRO-400-P
6211,06/08/2024,239.00,1,6710308765770,CRO-ESS-BRA-P
6211,06/08/2024,239.00,1,7484587835466,CRO-403-P
6211,06/08/2024,219.00,1,7420464267338,TAN-370-M
6212,06/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
6212,06/08/2024,329.00,1,7055529672778,leg-sig-jun-p
6213,06/08/2024,329.00,1,7459360309322,LEG-389-M
6213,06/08/2024,269.00,1,7459360440394,TOP-390-M
6214,06/08/2024,329.00,1,7055529803850,leg-sig-azu-m
6214,06/08/2024,269.00,1,7001211797578,top-sig-azu-m
6214,06/08/2024,329.00,1,7459360309322,LEG-389-M
6214,06/08/2024,269.00,1,7459360440394,TOP-390-M
6215,06/08/2024,329.00,1,7378794774602,LEG-149-P
6215,06/08/2024,269.00,1,7378796511306,TOP-151-P
6215,06/08/2024,229.00,1,7420468428874,BAB-378-P
6215,06/08/2024,369.00,1,7331631071306,LEG-140-P
6215,06/08/2024,289.00,1,7331632840778,TOP-144-P
6216,06/08/2024,329.00,1,6849920925770,LEG128
6216,06/08/2024,269.00,1,6856167096394,TOP124
6217,06/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
6217,06/08/2024,269.00,1,7001212387402,top-sig-pre-p
6217,06/08/2024,269.00,1,7505103585354,SHO-446-M
6218,07/08/2024,279.00,1,7495530446922,SHO-430-M
6218,07/08/2024,279.00,1,7495529726026,TOP-425-M
6218,07/08/2024,269.00,1,7378796511306,TOP-151-M
6218,07/08/2024,269.00,1,7505104011338,SHO-449-M
6219,07/08/2024,239.00,1,6710308765770,CRO-ESS-BRA-G
6220,07/08/2024,589.00,1,7722645323850,JAC-478-P
6221,07/08/2024,329.00,1,7459360309322,LEG-389-P
6221,07/08/2024,269.00,1,7459360440394,TOP-390-M
6222,07/08/2024,269.00,1,7378796511306,TOP-151-M
6222,07/08/2024,329.00,1,7378794774602,LEG-149-P
6223,08/08/2024,329.00,1,7459360309322,LEG-389-G
6223,08/08/2024,269.00,1,7459360440394,TOP-390-G
6223,08/08/2024,239.00,1,7420470198346,SOH-381-G
6223,08/08/2024,239.00,1,7420470034506,SOH-379-G
6224,08/08/2024,269.00,1,7378796511306,TOP-151-P
6224,08/08/2024,329.00,1,7378794774602,LEG-149-M
6224,08/08/2024,269.00,1,6978390491210,TOP205
6224,08/08/2024,329.00,1,6978390458442,LEG209
6225,08/08/2024,329.00,1,6892867682378,LEG184
6225,08/08/2024,269.00,1,6892867813450,TOP188
6226,08/08/2024,349.95,1,7588869406794,MOL-467-M
6226,08/08/2024,349.95,1,7588866621514,MOL-463-P
6227,08/08/2024,49.90,1,7237764284490,HEA-132-P
6228,08/08/2024,269.00,1,6856167522378,TOP130
6228,08/08/2024,329.00,1,6856164409418,LEG135
6229,09/08/2024,269.00,1,7459360440394,TOP-390-P
6229,09/08/2024,329.00,1,7459360309322,LEG-389-P
6229,09/08/2024,269.00,1,6856167522378,TOP130
6229,09/08/2024,329.00,1,6856164409418,LEG134
6229,09/08/2024,269.00,1,7001211797578,top-sig-azu-p
6229,09/08/2024,329.00,1,7055529803850,leg-sig-azu-m
6229,09/08/2024,269.00,1,7497517465674,TOP-438-P
6229,09/08/2024,329.00,1,7497515958346,LEG-435-P
6230,09/08/2024,269.00,1,7497517465674,TOP-438-P
6230,09/08/2024,329.00,1,7497515958346,LEG-435-P
6231,09/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
6232,09/08/2024,269.00,1,7378796511306,TOP-151-G
6232,09/08/2024,329.00,1,7378794774602,LEG-149-G
6233,09/08/2024,269.00,1,6946026913866,TOP259
6233,09/08/2024,329.00,1,6945991655498,LEG262
6233,09/08/2024,269.00,1,7396018683978,TOP-166-P
6233,09/08/2024,329.00,1,7396016685130,LEG-160-P
6233,09/08/2024,219.00,1,7420467019850,TAN-371-P
6233,09/08/2024,239.00,1,7484588294218,CRO-406-M
6234,09/08/2024,269.00,1,7045748949066,top-pur-bah-p
6234,09/08/2024,359.00,1,7396012818506,LEG-153-M
6234,09/08/2024,269.00,1,7397139841098,TOP-169-P
6235,09/08/2024,329.00,1,6946026782794,LEG246
6236,09/08/2024,269.00,1,7378796511306,TOP-151-M
6236,09/08/2024,329.00,1,7378794774602,LEG-149-M
6237,09/08/2024,269.00,1,7208086536266,TOP-SIG-OFF-G
6237,09/08/2024,269.00,1,7208084602954,SHO-SIG-OFF-M
6238,09/08/2024,329.00,1,6856165294154,LEG159
6238,09/08/2024,269.00,1,6856169390154,TOP155
6239,09/08/2024,269.00,1,7505104011338,SHO-449-M
6239,09/08/2024,329.00,1,7497519300682,LEG-440-M
6239,09/08/2024,269.00,1,7497520152650,TOP-442-P
6239,09/08/2024,269.00,1,7378796511306,TOP-151-P
6240,09/08/2024,369.00,1,7338889445450,LEG-146-G
6240,09/08/2024,329.00,1,6946026618954,LEG255
6240,09/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-G
6241,09/08/2024,329.00,1,6978390458442,LEG211
6241,09/08/2024,269.00,1,6978390491210,TOP207
6242,10/08/2024,329.00,1,7459360309322,LEG-389-P
6242,10/08/2024,269.00,1,7459360440394,TOP-390-P
6242,10/08/2024,269.00,1,7001211797578,top-sig-azu-m
6242,10/08/2024,329.00,1,7055529803850,leg-sig-azu-m
6243,10/08/2024,329.00,1,6856165294154,LEG159
6243,10/08/2024,269.00,1,6856169390154,TOP154
6243,10/08/2024,329.00,1,6856165294154,LEG158
6244,10/08/2024,349.95,1,7588867735626,MOL-466-M
6244,10/08/2024,349.95,1,7588871700554,MOL-474-M
6244,10/08/2024,249.90,1,7223659495498,pul-moc-pre-p
6244,10/08/2024,239.00,1,6710308831306,CRO-ESS-PRE-M
6244,10/08/2024,239.00,1,7484587802698,CRO-402-M
6244,10/08/2024,269.00,1,7208086536266,TOP-SIG-OFF-M
6244,10/08/2024,269.00,1,7208084602954,SHO-SIG-OFF-M
6244,10/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-P
6244,10/08/2024,269.00,1,7001211666506,sho-sig-pre-p
6244,10/08/2024,269.00,1,7001211666506,sho-sig-pre-m
6244,10/08/2024,269.00,1,7001212387402,top-sig-pre-m
6244,10/08/2024,329.00,1,7055529377866,leg-sig-pre-m
6244,10/08/2024,329.00,1,7459360145482,LEG-388-G
6244,10/08/2024,269.00,1,7459360538698,TOP-391-G
6245,10/08/2024,329.00,1,7055529377866,leg-sig-pre-m
6245,10/08/2024,269.00,1,7001212387402,top-sig-pre-m
6245,10/08/2024,269.00,1,7001211797578,top-sig-azu-m
6245,10/08/2024,329.00,1,7055529803850,leg-sig-azu-m
6246,10/08/2024,249.90,1,7223659495498,pul-moc-pre-p
6247,10/08/2024,269.00,1,7505104011338,SHO-449-P
6247,10/08/2024,249.90,1,7420467970122,LON-375-P
6248,10/08/2024,149.00,1,7101627727946,bon-cha-whi-u
6249,10/08/2024,269.00,1,6856169390154,TOP154
6249,10/08/2024,329.00,1,6856165294154,LEG159
6249,10/08/2024,329.00,1,7459360145482,LEG-388-P
6249,10/08/2024,269.00,1,7459360538698,TOP-391-P
6249,10/08/2024,219.00,1,7420464267338,TAN-370-G
6249,10/08/2024,59.90,1,7223658512458,mei-clara-bran
6250,10/08/2024,269.00,1,6856168243274,TOP146
6250,10/08/2024,329.00,1,7495529267274,LEG-423-P
6251,10/08/2024,269.00,1,6892867813450,TOP188
6251,10/08/2024,329.00,1,6892867682378,LEG184
6252,10/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
6252,10/08/2024,59.90,1,7237760057418,MEI-122-U
6253,11/08/2024,239.00,1,7420470100042,SOH-380-G
6253,11/08/2024,269.00,1,7497520414794,TOP-443-M
6253,11/08/2024,329.00,1,7497519497290,LEG-441-M
6254,11/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
6254,11/08/2024,329.00,1,6946026782794,LEG246
6260,12/08/2024,239.00,1,7484588294218,CRO-406-P
6260,12/08/2024,329.00,1,6710315614282,LEG-PUR-JUN-P
6260,12/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
6261,12/08/2024,329.00,1,6978390458442,LEG210
6262,12/08/2024,329.00,1,7378794774602,LEG-149-M
6262,12/08/2024,329.00,1,7378795659338,LEG-150-P
6263,12/08/2024,349.95,1,7588871700554,MOL-474-G
6263,12/08/2024,299.90,1,7237763694666,CRO-129-M
6263,12/08/2024,589.00,1,7722645323850,JAC-478-G
6264,12/08/2024,329.00,1,7495529103434,LEG-422-P
6264,12/08/2024,269.00,1,7495529922634,TOP-427-P
6265,12/08/2024,269.00,1,7396018683978,TOP-166-P
6266,12/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
6266,12/08/2024,219.00,1,7420467019850,TAN-371-P
6267,12/08/2024,329.00,1,6849920925770,LEG127
6267,12/08/2024,269.00,1,6856167096394,TOP123
6267,12/08/2024,259.00,1,7588862001226,POL-460-P
6267,12/08/2024,289.00,1,7588860854346,SKI-456-P
6268,13/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-G
6268,13/08/2024,269.00,1,6946027143242,TOP244
6269,13/08/2024,269.00,1,7378796511306,TOP-151-P
6269,13/08/2024,269.00,1,7505104011338,SHO-449-M
6270,13/08/2024,329.00,1,7396016586826,LEG-158-P
6270,13/08/2024,269.00,1,7396018257994,TOP-168-P
6271,13/08/2024,219.00,1,7420467019850,TAN-371-M
6271,13/08/2024,269.00,1,7001212026954,top-sig-jun-g
6271,13/08/2024,269.00,1,7001211502666,sho-sig-jun-g
6272,13/08/2024,349.95,1,7588871995466,MOL-476-M
6272,13/08/2024,349.95,1,7588871700554,MOL-474-M
6272,13/08/2024,299.90,1,7237763694666,CRO-129-M
6273,13/08/2024,329.00,1,6946026782794,LEG246
6274,13/08/2024,269.00,1,7396015636554,TOP-156-M
6274,13/08/2024,269.00,1,7396014915658,SHO-162-M
6275,13/08/2024,349.95,1,7588869832778,MOL-469-P
6275,13/08/2024,349.95,1,7588872061002,MOL-477-P
6275,13/08/2024,149.00,1,7072689815626,bon-cha-mel
6276,13/08/2024,269.00,1,7001212387402,top-sig-pre-p
6276,13/08/2024,269.00,1,7495529922634,TOP-427-P
6277,13/08/2024,239.00,1,7420470198346,SOH-381-M
6277,13/08/2024,329.00,1,6946026782794,LEG247
6277,13/08/2024,269.00,1,6978390491210,TOP206
6277,13/08/2024,329.00,1,6978390458442,LEG210
6278,13/08/2024,329.00,1,7459360309322,LEG-389-G
6279,13/08/2024,329.00,1,6910076190794,LEG202
6279,13/08/2024,269.00,1,6910076321866,TOP198
6280,14/08/2024,269.00,1,7497520709706,SHO-444-P
6280,14/08/2024,269.00,1,7497520414794,TOP-443-P
6280,14/08/2024,269.00,1,7254944448586,TOP-136-P
6280,14/08/2024,329.00,1,7254942744650,LEG-133-P
6281,14/08/2024,329.00,1,7459360309322,LEG-389-M
6281,14/08/2024,269.00,1,7459360440394,TOP-390-M
6282,14/08/2024,329.00,1,6910076190794,LEG202
6282,14/08/2024,269.00,1,6910076321866,TOP198
6282,14/08/2024,269.00,1,7001212387402,top-sig-pre-m
6282,14/08/2024,329.00,1,7055529377866,leg-sig-pre-m
6283,14/08/2024,269.00,1,6910076321866,TOP197
6283,14/08/2024,329.00,1,6910076190794,LEG201
6283,14/08/2024,289.00,1,7338889707594,TOP-147-P
6283,14/08/2024,369.00,1,7338889445450,LEG-146-P
6283,14/08/2024,239.00,1,6710308765770,CRO-ESS-BRA-M
6283,14/08/2024,589.00,1,7722647748682,JAC-480-P
6284,14/08/2024,329.00,1,7396014522442,LEG-154-M
6284,14/08/2024,269.00,1,7396015636554,TOP-156-M
6284,14/08/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
6284,14/08/2024,179.90,1,6687223218250,TOP-HAR-BLU-M
6284,14/08/2024,329.00,1,7497515958346,LEG-435-M
6284,14/08/2024,269.00,1,7497517465674,TOP-438-M
6285,14/08/2024,329.00,1,6945991655498,LEG262
6286,14/08/2024,329.00,1,6946026782794,LEG247
6286,14/08/2024,329.00,1,6946026618954,LEG256
6287,14/08/2024,219.00,1,7492977524810,TAN-417-G
6287,14/08/2024,219.00,1,7237762711626,TAN-124-G
6287,14/08/2024,239.00,1,7762438815818,SOH-484-G
6288,14/08/2024,329.00,1,6946026618954,LEG255
6288,14/08/2024,269.00,1,6710315647050,TOP-PUR-JUN-M
6288,14/08/2024,239.00,1,7420470198346,SOH-381-G
6289,14/08/2024,329.00,1,6946026782794,LEG247
6290,15/08/2024,369.00,1,7338889445450,LEG-146-G
6291,15/08/2024,249.90,1,7416240865354,CAL-183-M
6291,15/08/2024,349.90,1,7416240668746,TOP-182-M
6292,15/08/2024,269.00,1,7001211797578,top-sig-azu-g
6292,15/08/2024,329.00,1,6945991655498,LEG264
6293,15/08/2024,349.95,1,7588867211338,MOL-465-P
6293,15/08/2024,369.00,1,7338889445450,LEG-146-G
6294,15/08/2024,219.00,1,7420467478602,TAN-373-G
6295,15/08/2024,329.00,1,7055529377866,leg-sig-pre-p
6296,15/08/2024,329.00,1,6687221907530,LEG-PUR-PRE-M
6296,15/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-M
6297,15/08/2024,269.00,1,6910076321866,TOP199
6297,15/08/2024,269.00,1,7459360440394,TOP-390-G
6297,15/08/2024,329.00,1,7459360309322,LEG-389-G
6297,15/08/2024,229.00,1,7420468232266,BAB-377-G
6298,16/08/2024,269.00,1,6687221841994,TOP-PUR-PRE-P
